Scheduling End,158417431034
Makespan,181019917600
Schedule Repartition Time,Repartition Begin,Repartition End,Copy Duration
25.1985,27.1185,27.909,1.92004
53.3083,56.4041,57.6266,3.09577
83.5246,86.6216,88.311,3.09706
114.682,119.073,121.343,4.39112
148.543,153.186,155.896,4.6435

