Sec,Throughput,Graph Vertices,Graph Edges
1664,0,2850550,0
1665,36544,2854983,0
1666,63456,2855623,0
1667,0,2855623,0
1668,0,2855623,0
1669,0,2855623,0
1670,0,2855623,0
1671,0,2855623,0
1672,100000,2860578,0
1673,0,2860578,0
1674,0,2860578,0
1675,0,2860578,0
1676,0,2860578,0
1677,0,2860578,0
1678,0,2860578,0
1679,100000,2865554,0
1680,0,2865554,0
1681,0,2865554,0
1682,0,2865554,0
1683,0,2865554,0
1684,0,2865554,0
1685,0,2865554,0
1686,100000,2870575,0
1687,0,2870575,0
1688,0,2870575,0
1689,0,2870575,0
1690,0,2870575,0
1691,0,2870575,0
1692,43008,2873962,0
1693,56992,2875637,0
1694,0,2875637,0
1695,0,2875637,0
1696,0,2875637,0
1697,0,2875637,0
1698,0,2875637,0
1699,94511,2880551,0
1700,5489,2880551,0
1701,0,2880551,0
1702,0,2880551,0
1703,0,2880551,0
1704,0,2880551,0
1705,0,2880551,0
1706,98518,2885584,0
1707,1482,2885584,0
1708,0,2885584,0
1709,0,2885584,0
1710,0,2885584,0
1711,0,2885584,0
1712,0,2885584,0
1713,100000,2890680,0
1714,0,2890680,0
1715,0,2890680,0
1716,0,2890680,0
1717,0,2890680,0
1718,0,2890680,0
1719,8044,2891399,0
1720,91956,2895711,0
1721,0,2895711,0
1722,0,2895711,0
1723,0,2895711,0
1724,0,2895711,0
1725,0,2895711,0
1726,54783,2900696,0
1727,45217,2900696,0
1728,0,2900696,0
1729,0,2900696,0
1730,0,2900696,0
1731,0,2900696,0
1732,0,2900696,0
1733,95546,2905739,0
1734,4454,2905739,0
1735,0,2905739,0
1736,0,2905739,0
1737,0,2905739,0
1738,0,2905739,0
1739,0,2905739,0
1740,100000,2910823,0
1741,0,2910823,0
1742,0,2910823,0
1743,0,2910823,0
1744,0,2910823,0
1745,0,2910823,0
1746,0,2910823,0
1747,100000,2915840,0
1748,0,2915840,0
1749,0,2915840,0
1750,0,2915840,0
1751,0,2915840,0
1752,0,2915840,0
1753,49156,2919915,0
1754,50844,2920900,0
1755,0,2920900,0
1756,0,2920900,0
1757,0,2920900,0
1758,0,2920900,0
1759,0,2920900,0
1760,94161,2925776,0
1761,5839,2925776,0
1762,0,2925776,0
1763,0,2925776,0
1764,0,2925776,0
1765,0,2925776,0
1766,0,2925776,0
1767,100000,2930728,0
1768,0,2930728,0
1769,0,2930728,0
1770,0,2930728,0
1771,0,2930728,0
1772,0,2930728,0
1773,0,2930728,0
1774,100000,2935817,0
1775,0,2935817,0
1776,0,2935817,0
1777,0,2935817,0
1778,0,2935817,0
1779,0,2935817,0
1780,0,2935817,0
1781,100000,2940693,0
1782,0,2940693,0
1783,0,2940693,0
1784,0,2940693,0
1785,0,2940693,0
1786,0,2940693,0
1787,0,2940693,0
1788,0,2940693,0
1789,0,2940693,0
1790,0,2940693,0
1791,0,2940693,0
1792,76701,2945714,0
1793,23299,2945714,0
1794,0,2945714,0
1795,0,2945714,0
1796,0,2945714,0
1797,0,2945714,0
1798,0,2945714,0
1799,0,2945714,0
1800,0,2945714,0
1801,0,2945714,0
1802,28251,2947987,0
1803,71749,2950701,0
1804,0,2950701,0
1805,0,2950701,0
1806,0,2950701,0
1807,0,2950701,0
1808,0,2950701,0
1809,0,2950701,0
1810,0,2950701,0
1811,0,2950701,0
1812,11867,2951726,0
1813,88133,2955719,0
1814,0,2955719,0
1815,0,2955719,0
1816,0,2955719,0
1817,0,2955719,0
1818,0,2955719,0
1819,0,2955719,0
1820,0,2955719,0
1821,0,2955719,0
1822,25114,2957850,0
1823,74886,2960728,0
1824,0,2960728,0
1825,0,2960728,0
1826,0,2960728,0
1827,0,2960728,0
1828,0,2960728,0
1829,0,2960728,0
1830,0,2960728,0
1831,0,2960728,0
1832,57973,2965692,0
1833,42027,2965692,0
1834,0,2965692,0
1835,0,2965692,0
1836,0,2965692,0
1837,0,2965692,0
1838,0,2965692,0
1839,0,2965692,0
1840,0,2965692,0
1841,0,2965692,0
1842,59583,2970678,0
1843,40417,2970678,0
1844,0,2970678,0
1845,0,2970678,0
1846,0,2970678,0
1847,0,2970678,0
1848,0,2970678,0
1849,0,2970678,0
1850,0,2970678,0
1851,0,2970678,0
1852,100000,2975663,0
1853,0,2975663,0
1854,0,2975663,0
1855,0,2975663,0
1856,0,2975663,0
1857,0,2975663,0
1858,0,2975663,0
1859,0,2975663,0
1860,0,2975663,0
1861,100000,2980604,0
1862,0,2980604,0
1863,0,2980604,0
1864,0,2980604,0
1865,0,2980604,0
1866,0,2980604,0
1867,0,2980604,0
1868,0,2980604,0
1869,0,2980604,0
1870,100000,2985606,0
1871,0,2985606,0
1872,0,2985606,0
1873,0,2985606,0
1874,0,2985606,0
1875,0,2985606,0
1876,0,2985606,0
1877,0,2985606,0
1878,33,2985606,0
1879,99967,2990567,0
1880,0,2990567,0
1881,0,2990567,0
1882,0,2990567,0
1883,0,2990567,0
1884,0,2990567,0
1885,0,2990567,0
1886,0,2990567,0
1887,78541,2995686,0
1888,21459,2995686,0
1889,0,2995686,0
1890,0,2995686,0
1891,0,2995686,0
1892,0,2995686,0
1893,0,2995686,0
1894,0,2995686,0
1895,13500,2996588,0
1896,86500,3000740,0
1897,0,3000740,0
1898,0,3000740,0
1899,0,3000740,0
1900,0,3000740,0
1901,0,3000740,0
1902,0,3000740,0
1903,0,3000740,0
1904,100000,3005752,0
1905,0,3005752,0
1906,0,3005752,0
1907,0,3005752,0
1908,0,3005752,0
1909,0,3005752,0
1910,0,3005752,0
1911,0,3005752,0
1912,100000,3010762,0
1913,0,3010762,0
1914,0,3010762,0
1915,0,3010762,0
1916,0,3010762,0
1917,0,3010762,0
1918,0,3010762,0
1919,26,3010762,0
1920,99974,3015786,0
1921,0,3015786,0
1922,0,3015786,0
1923,0,3015786,0
1924,0,3015786,0
1925,0,3015786,0
1926,0,3015786,0
1927,17613,3016835,0
1928,82387,3020874,0
1929,0,3020874,0
1930,0,3020874,0
1931,0,3020874,0
1932,0,3020874,0
1933,0,3020874,0
1934,0,3020874,0
1935,31058,3023081,0
1936,68942,3025874,0
1937,0,3025874,0
1938,0,3025874,0
1939,0,3025874,0
1940,0,3025874,0
1941,0,3025874,0
1942,0,3025874,0
1943,0,3025874,0
1944,100000,3030882,0
1945,0,3030882,0
1946,0,3030882,0
1947,0,3030882,0
1948,0,3030882,0
1949,0,3030882,0
1950,0,3030882,0
1951,0,3030882,0
1952,100000,3035894,0
1953,0,3035894,0
1954,0,3035894,0
1955,0,3035894,0
1956,0,3035894,0
1957,0,3035894,0
1958,0,3035894,0
1959,26191,3038195,0
1960,73809,3040971,0
1961,0,3040971,0
1962,0,3040971,0
1963,0,3040971,0
1964,0,3040971,0
1965,0,3040971,0
1966,0,3040971,0
1967,63687,3045913,0
1968,36313,3045913,0
1969,0,3045913,0
1970,0,3045913,0
1971,0,3045913,0
1972,0,3045913,0
1973,0,3045913,0
1974,0,3045913,0
1975,74878,3051022,0
1976,25122,3051022,0
1977,0,3051022,0
1978,0,3051022,0
1979,0,3051022,0
1980,0,3051022,0
1981,0,3051022,0
1982,0,3051022,0
1983,99737,3056057,0
1984,263,3056057,0
1985,0,3056057,0
1986,0,3056057,0
1987,0,3056057,0
1988,0,3056057,0
1989,0,3056057,0
1990,0,3056057,0
1991,100000,3061127,0
1992,0,3061127,0
1993,0,3061127,0
1994,0,3061127,0
1995,0,3061127,0
1996,0,3061127,0
1997,0,3061127,0
1998,0,3061127,0
1999,77504,3066139,0
2000,22496,3066139,0
2001,0,3066139,0
2002,0,3066139,0
2003,0,3066139,0
2004,0,3066139,0
2005,0,3066139,0
2006,0,3066139,0
2007,100000,3071078,0
2008,0,3071078,0
2009,0,3071078,0
2010,0,3071078,0
2011,0,3071078,0
2012,0,3071078,0
2013,0,3071078,0
2014,0,3071078,0
2015,76947,3076025,0
2016,23053,3076025,0
2017,0,3076025,0
2018,0,3076025,0
2019,0,3076025,0
2020,0,3076025,0
2021,0,3076025,0
2022,0,3076025,0
2023,100000,3081211,0
2024,0,3081211,0
2025,0,3081211,0
2026,0,3081211,0
2027,0,3081211,0
2028,0,3081211,0
2029,0,3081211,0
2030,0,3081211,0
2031,93589,3086301,0
2032,6411,3086301,0
2033,0,3086301,0
2034,0,3086301,0
2035,0,3086301,0
2036,0,3086301,0
2037,0,3086301,0
2038,0,3086301,0
2039,89542,3091305,0
2040,10458,3091305,0
2041,0,3091305,0
2042,0,3091305,0
2043,0,3091305,0
2044,0,3091305,0
2045,0,3091305,0
2046,0,3091305,0
2047,100000,3096240,0
2048,0,3096240,0
2049,0,3096240,0
2050,0,3096240,0
2051,0,3096240,0
2052,0,3096240,0
2053,0,3096240,0
2054,0,3096240,0
2055,95970,3101271,0
2056,4030,3101271,0
2057,0,3101271,0
2058,0,3101271,0
2059,0,3101271,0
2060,0,3101271,0
2061,0,3101271,0
2062,0,3101271,0
2063,85269,3106350,0
2064,14731,3106350,0
2065,0,3106350,0
2066,0,3106350,0
2067,0,3106350,0
2068,0,3106350,0
2069,0,3106350,0
2070,0,3106350,0
2071,100000,3111329,0
2072,0,3111329,0
2073,0,3111329,0
2074,0,3111329,0
2075,0,3111329,0
2076,0,3111329,0
2077,0,3111329,0
2078,0,3111329,0
2079,100000,3116350,0
2080,0,3116350,0
2081,0,3116350,0
2082,0,3116350,0
2083,0,3116350,0
2084,0,3116350,0
2085,0,3116350,0
2086,0,3116350,0
2087,52752,3120370,0
2088,47248,3121238,0
2089,0,3121238,0
2090,0,3121238,0
2091,0,3121238,0
2092,0,3121238,0
2093,0,3121238,0
2094,0,3121238,0
2095,53964,3125268,0
2096,46036,3126208,0
2097,0,3126208,0
2098,0,3126208,0
2099,0,3126208,0
2100,0,3126208,0
2101,0,3126208,0
2102,0,3126208,0
2103,85403,3131101,0
2104,14597,3131101,0
2105,0,3131101,0
2106,0,3131101,0
2107,0,3131101,0
2108,0,3131101,0
2109,0,3131101,0
2110,0,3131101,0
2111,83808,3136155,0
2112,16192,3136155,0
2113,0,3136155,0
2114,0,3136155,0
2115,0,3136155,0
2116,0,3136155,0
2117,0,3136155,0
2118,0,3136155,0
2119,82871,3141199,0
2120,17129,3141199,0
2121,0,3141199,0
2122,0,3141199,0
2123,0,3141199,0
2124,0,3141199,0
2125,0,3141199,0
2126,0,3141199,0
2127,82463,3146212,0
2128,17537,3146212,0
2129,0,3146212,0
2130,0,3146212,0
2131,0,3146212,0
2132,0,3146212,0
2133,0,3146212,0
2134,0,3146212,0
2135,55971,3151134,0
2136,44029,3151134,0
2137,0,3151134,0
2138,0,3151134,0
2139,0,3151134,0
2140,0,3151134,0
2141,0,3151134,0
2142,0,3151134,0
2143,33676,3153574,0
2144,66324,3156210,0
2145,0,3156210,0
2146,0,3156210,0
2147,0,3156210,0
2148,0,3156210,0
2149,0,3156210,0
2150,0,3156210,0
2151,0,3156210,0
2152,100000,3161262,0
2153,0,3161262,0
2154,0,3161262,0
2155,0,3161262,0
2156,0,3161262,0
2157,0,3161262,0
2158,0,3161262,0
2159,0,3161262,0
2160,100000,3166305,0
2161,0,3166305,0
2162,0,3166305,0
2163,0,3166305,0
2164,0,3166305,0
2165,0,3166305,0
2166,0,3166305,0
2167,0,3166305,0
2168,100000,3171258,0
2169,0,3171258,0
2170,0,3171258,0
2171,0,3171258,0
2172,0,3171258,0
2173,0,3171258,0
2174,0,3171258,0
2175,0,3171258,0
2176,100000,3176369,0
2177,0,3176369,0
2178,0,3176369,0
2179,0,3176369,0
2180,0,3176369,0
2181,0,3176369,0
2182,0,3176369,0
2183,0,3176369,0
2184,83065,3181307,0
2185,16935,3181307,0
2186,0,3181307,0
2187,0,3181307,0
2188,0,3181307,0
2189,0,3181307,0
2190,0,3181307,0
2191,0,3181307,0
2192,39866,3184702,0
2193,60134,3186291,0
2194,0,3186291,0
2195,0,3186291,0
2196,0,3186291,0
2197,0,3186291,0
2198,0,3186291,0
2199,0,3186291,0
2200,0,3186291,0
2201,100000,3191265,0
2202,0,3191265,0
2203,0,3191265,0
2204,0,3191265,0
2205,0,3191265,0
2206,0,3191265,0
2207,0,3191265,0
2208,0,3191265,0
2209,100000,3196308,0
2210,0,3196308,0
2211,0,3196308,0
2212,0,3196308,0
2213,0,3196308,0
2214,0,3196308,0
2215,0,3196308,0
2216,0,3196308,0
2217,100000,3201256,0
2218,0,3201256,0
2219,0,3201256,0
2220,0,3201256,0
2221,0,3201256,0
2222,0,3201256,0
2223,0,3201256,0
2224,0,3201256,0
2225,100000,3206330,0
2226,0,3206330,0
2227,0,3206330,0
2228,0,3206330,0
2229,0,3206330,0
2230,0,3206330,0
2231,0,3206330,0
2232,0,3206330,0
2233,82195,3211252,0
2234,17805,3211252,0
2235,0,3211252,0
2236,0,3211252,0
2237,0,3211252,0
2238,0,3211252,0
2239,0,3211252,0
2240,0,3211252,0
2241,21,3211252,0
2242,99979,3216273,0
2243,0,3216273,0
2244,0,3216273,0
2245,0,3216273,0
2246,0,3216273,0
2247,0,3216273,0
2248,0,3216273,0
2249,0,3216273,0
2250,100000,3221345,0
2251,0,3221345,0
2252,0,3221345,0
2253,0,3221345,0
2254,0,3221345,0
2255,0,3221345,0
2256,0,3221345,0
2257,0,3221345,0
2258,8386,3222087,0
2259,91614,3226409,0
2260,0,3226409,0
2261,0,3226409,0
2262,0,3226409,0
2263,0,3226409,0
2264,0,3226409,0
2265,0,3226409,0
2266,0,3226409,0
2267,0,3226409,0
2268,100000,3231430,0
2269,0,3231430,0
2270,0,3231430,0
2271,0,3231430,0
2272,0,3231430,0
2273,0,3231430,0
2274,0,3231430,0
2275,0,3231430,0
2276,80670,3236409,0
2277,19330,3236409,0
2278,0,3236409,0
2279,0,3236409,0
2280,0,3236409,0
2281,0,3236409,0
2282,0,3236409,0
2283,0,3236409,0
2284,0,3236409,0
2285,100000,3241308,0
2286,0,3241308,0
2287,0,3241308,0
2288,0,3241308,0
2289,0,3241308,0
2290,0,3241308,0
2291,0,3241308,0
2292,0,3241308,0
2293,100000,3246403,0
2294,0,3246403,0
2295,0,3246403,0
2296,0,3246403,0
2297,0,3246403,0
2298,0,3246403,0
2299,0,3246403,0
2300,0,3246403,0
2301,100000,3251439,0
2302,0,3251439,0
2303,0,3251439,0
2304,0,3251439,0
2305,0,3251439,0
2306,0,3251439,0
2307,0,3251439,0
2308,0,3251439,0
2309,62674,3256429,0
2310,37326,3256429,0
2311,0,3256429,0
2312,0,3256429,0
2313,0,3256429,0
2314,0,3256429,0
2315,0,3256429,0
2316,0,3256429,0
2317,4747,3256750,0
2318,95253,3261359,0
2319,0,3261359,0
2320,0,3261359,0
2321,0,3261359,0
2322,0,3261359,0
2323,0,3261359,0
2324,0,3261359,0
2325,0,3261359,0
2326,100000,3266302,0
2327,0,3266302,0
2328,0,3266302,0
2329,0,3266302,0
2330,0,3266302,0
2331,0,3266302,0
2332,0,3266302,0
2333,0,3266302,0
2334,27590,3268351,0
2335,72410,3271132,0
2336,0,3271132,0
2337,0,3271132,0
2338,0,3271132,0
2339,0,3271132,0
2340,0,3271132,0
2341,0,3271132,0
2342,0,3271132,0
2343,100000,3276076,0
2344,0,3276076,0
2345,0,3276076,0
2346,0,3276076,0
2347,0,3276076,0
2348,0,3276076,0
2349,0,3276076,0
2350,0,3276076,0
2351,63882,3280998,0
2352,36118,3280998,0
2353,0,3280998,0
2354,0,3280998,0
2355,0,3280998,0
2356,0,3280998,0
2357,0,3280998,0
2358,0,3280998,0
2359,0,3280998,0
2360,100000,3286089,0
2361,0,3286089,0
2362,0,3286089,0
2363,0,3286089,0
2364,0,3286089,0
2365,0,3286089,0
2366,0,3286089,0
2367,0,3286089,0
2368,52752,3290084,0
2369,47248,3291036,0
2370,0,3291036,0
2371,0,3291036,0
2372,0,3291036,0
2373,0,3291036,0
2374,0,3291036,0
2375,0,3291036,0
2376,0,3291036,0
2377,100000,3296027,0
2378,0,3296027,0
2379,0,3296027,0
2380,0,3296027,0
2381,0,3296027,0
2382,0,3296027,0
2383,0,3296027,0
2384,0,3296027,0
2385,27807,3298270,0
2386,72193,3301093,0
2387,0,3301093,0
2388,0,3301093,0
2389,0,3301093,0
2390,0,3301093,0
2391,0,3301093,0
2392,0,3301093,0
2393,0,3301093,0
2394,100000,3306039,0
2395,0,3306039,0
2396,0,3306039,0
2397,0,3306039,0
2398,0,3306039,0
2399,0,3306039,0
2400,0,3306039,0
2401,0,3306039,0
2402,0,3306039,0
2403,100000,3311107,0
2404,0,3311107,0
2405,0,3311107,0
2406,0,3311107,0
2407,0,3311107,0
2408,0,3311107,0
2409,0,3311107,0
2410,0,3311107,0
2411,38272,3314465,0
2412,61728,3316093,0
2413,0,3316093,0
2414,0,3316093,0
2415,0,3316093,0
2416,0,3316093,0
2417,0,3316093,0
2418,0,3316093,0
2419,0,3316093,0
2420,100000,3321163,0
2421,0,3321163,0
2422,0,3321163,0
2423,0,3321163,0
2424,0,3321163,0
2425,0,3321163,0
2426,0,3321163,0
2427,0,3321163,0
2428,99825,3326215,0
2429,175,3326215,0
2430,0,3326215,0
2431,0,3326215,0
2432,0,3326215,0
2433,0,3326215,0
2434,0,3326215,0
2435,0,3326215,0
2436,27112,3328541,0
2437,72888,3331284,0
2438,0,3331284,0
2439,0,3331284,0
2440,0,3331284,0
2441,0,3331284,0
2442,0,3331284,0
2443,0,3331284,0
2444,0,3331284,0
2445,100000,3336219,0
2446,0,3336219,0
2447,0,3336219,0
2448,0,3336219,0
2449,0,3336219,0
2450,0,3336219,0
2451,0,3336219,0
2452,0,3336219,0
2453,12177,3337364,0
2454,87823,3341311,0
2455,0,3341311,0
2456,0,3341311,0
2457,0,3341311,0
2458,0,3341311,0
2459,0,3341311,0
2460,0,3341311,0
2461,0,3341311,0
2462,72851,3346297,0
2463,27149,3346297,0
2464,0,3346297,0
2465,0,3346297,0
2466,0,3346297,0
2467,0,3346297,0
2468,0,3346297,0
2469,0,3346297,0
2470,51852,3350507,0
2471,48148,3351363,0
2472,0,3351363,0
2473,0,3351363,0
2474,0,3351363,0
2475,0,3351363,0
2476,0,3351363,0
2477,0,3351363,0
2478,0,3351363,0
2479,34983,3354532,0
2480,65017,3356378,0
2481,0,3356378,0
2482,0,3356378,0
2483,0,3356378,0
2484,0,3356378,0
2485,0,3356378,0
2486,0,3356378,0
2487,0,3356378,0
2488,98999,3361309,0
2489,1001,3361309,0
2490,0,3361309,0
2491,0,3361309,0
2492,0,3361309,0
2493,0,3361309,0
2494,0,3361309,0
2495,0,3361309,0
2496,0,3361309,0
2497,100000,3366444,0
2498,0,3366444,0
2499,0,3366444,0
2500,0,3366444,0
2501,0,3366444,0
2502,0,3366444,0
2503,0,3366444,0
2504,0,3366444,0
2505,18082,3367851,0
2506,81918,3371448,0
2507,0,3371448,0
2508,0,3371448,0
2509,0,3371448,0
2510,0,3371448,0
2511,0,3371448,0
2512,0,3371448,0
2513,0,3371448,0
2514,77557,3376422,0
2515,22443,3376422,0
2516,0,3376422,0
2517,0,3376422,0
2518,0,3376422,0
2519,0,3376422,0
2520,0,3376422,0
2521,0,3376422,0
2522,0,3376422,0
2523,59421,3381039,0
2524,40579,3381317,0
2525,0,3381317,0
2526,0,3381317,0
2527,0,3381317,0
2528,0,3381317,0
2529,0,3381317,0
2530,0,3381317,0
2531,0,3381317,0
2532,55420,3385542,0
2533,44580,3386279,0
2534,0,3386279,0
2535,0,3386279,0
2536,0,3386279,0
2537,0,3386279,0
2538,0,3386279,0
2539,0,3386279,0
2540,0,3386279,0
2541,94434,3391144,0
2542,5566,3391144,0
2543,0,3391144,0
2544,0,3391144,0
2545,0,3391144,0
2546,0,3391144,0
2547,0,3391144,0
2548,0,3391144,0
2549,33,3391149,0
2550,99967,3396040,0
2551,0,3396040,0
2552,0,3396040,0
2553,0,3396040,0
2554,0,3396040,0
2555,0,3396040,0
2556,0,3396040,0
2557,0,3396040,0
2558,93653,3401072,0
2559,6347,3401072,0
2560,0,3401072,0
2561,0,3401072,0
2562,0,3401072,0
2563,0,3401072,0
2564,0,3401072,0
2565,0,3401072,0
2566,0,3401072,0
2567,100000,3406088,0
2568,0,3406088,0
2569,0,3406088,0
2570,0,3406088,0
2571,0,3406088,0
2572,0,3406088,0
2573,0,3406088,0
2574,0,3406088,0
2575,7863,3406684,0
2576,92137,3410969,0
2577,0,3410969,0
2578,0,3410969,0
2579,0,3410969,0
2580,0,3410969,0
2581,0,3410969,0
2582,0,3410969,0
2583,0,3410969,0
2584,74763,3416036,0
2585,25237,3416036,0
2586,0,3416036,0
2587,0,3416036,0
2588,0,3416036,0
2589,0,3416036,0
2590,0,3416036,0
2591,0,3416036,0
2592,0,3416036,0
2593,100000,3421023,0
2594,0,3421023,0
2595,0,3421023,0
2596,0,3421023,0
2597,0,3421023,0
2598,0,3421023,0
2599,0,3421023,0
2600,0,3421023,0
2601,32588,3423509,0
2602,67412,3426039,0
2603,0,3426039,0
2604,0,3426039,0
2605,0,3426039,0
2606,0,3426039,0
2607,0,3426039,0
2608,0,3426039,0
2609,0,3426039,0
2610,79056,3430907,0
2611,20944,3430907,0
2612,0,3430907,0
2613,0,3430907,0
2614,0,3430907,0
2615,0,3430907,0
2616,0,3430907,0
2617,0,3430907,0
2618,0,3430907,0
2619,5304,3431269,0
2620,94696,3435953,0
2621,0,3435953,0
2622,0,3435953,0
2623,0,3435953,0
2624,0,3435953,0
2625,0,3435953,0
2626,0,3435953,0
2627,0,3435953,0
2628,100000,3440747,0
2629,0,3440747,0
2630,0,3440747,0
2631,0,3440747,0
2632,0,3440747,0
2633,0,3440747,0
2634,0,3440747,0
2635,0,3440747,0
2636,79744,3445706,0
2637,20256,3445706,0
2638,0,3445706,0
2639,0,3445706,0
2640,0,3445706,0
2641,0,3445706,0
2642,0,3445706,0
2643,0,3445706,0
2644,0,3445706,0
2645,100000,3450743,0
2646,0,3450743,0
2647,0,3450743,0
2648,0,3450743,0
2649,0,3450743,0
2650,0,3450743,0
2651,0,3450743,0
2652,0,3450743,0
2653,64111,3455821,0
2654,35889,3455821,0
2655,0,3455821,0
2656,0,3455821,0
2657,0,3455821,0
2658,0,3455821,0
2659,0,3455821,0
2660,0,3455821,0
2661,84,3455829,0
2662,99916,3460851,0
2663,0,3460851,0
2664,0,3460851,0
2665,0,3460851,0
2666,0,3460851,0
2667,0,3460851,0
2668,0,3460851,0
2669,0,3460851,0
2670,82676,3465977,0
2671,17324,3465977,0
2672,0,3465977,0
2673,0,3465977,0
2674,0,3465977,0
2675,0,3465977,0
2676,0,3465977,0
2677,0,3465977,0
2678,0,3465977,0
2679,100000,3471016,0
2680,0,3471016,0
2681,0,3471016,0
2682,0,3471016,0
2683,0,3471016,0
2684,0,3471016,0
2685,0,3471016,0
2686,0,3471016,0
2687,74369,3476114,0
2688,25631,3476114,0
2689,0,3476114,0
2690,0,3476114,0
2691,0,3476114,0
2692,0,3476114,0
2693,0,3476114,0
2694,0,3476114,0
2695,0,3476114,0
2696,100000,3481072,0
2697,0,3481072,0
2698,0,3481072,0
2699,0,3481072,0
2700,0,3481072,0
2701,0,3481072,0
2702,0,3481072,0
2703,0,3481072,0
2704,0,3481072,0
2705,99927,3486078,0
2706,73,3486078,0
2707,0,3486078,0
2708,0,3486078,0
2709,0,3486078,0
2710,0,3486078,0
2711,0,3486078,0
2712,0,3486078,0
2713,0,3486078,0
2714,100000,3491050,0
2715,0,3491050,0
2716,0,3491050,0
2717,0,3491050,0
2718,0,3491050,0
2719,0,3491050,0
2720,0,3491050,0
2721,0,3491050,0
2722,0,3491050,0
2723,100000,3495985,0
2724,0,3495985,0
2725,0,3495985,0
2726,0,3495985,0
2727,0,3495985,0
2728,0,3495985,0
2729,0,3495985,0
2730,0,3495985,0
2731,7720,3496593,0
2732,92280,3500974,0
