Scheduling End,78162327053
Makespan,93010913364
Schedule Repartition Time,Repartition Begin,Repartition End,Copy Duration
15.0246,15.0259,15.0299,0.00871979
15.0467,15.0479,15.052,0.00867305
15.0689,15.0702,15.0742,0.00879018
15.0915,15.0928,15.0968,0.00917416
15.1137,15.115,15.1191,0.00880804
15.14,15.1413,15.1454,0.0127656
15.1629,15.1641,15.1682,0.00959321
15.1854,15.1867,15.1907,0.00944753
15.207,15.2083,15.2123,0.0084795
15.2287,15.2299,15.234,0.00851225
15.2504,15.2516,15.2557,0.00856595
15.2721,15.2734,15.2774,0.00844243
15.2944,15.2957,15.2998,0.00916058
15.3167,15.318,15.322,0.0086915
15.3389,15.3401,15.3441,0.00871399
15.361,15.3622,15.3663,0.00875515
15.3833,15.3846,15.3887,0.00885183
15.4056,15.4069,15.4109,0.00870365
15.4276,15.4289,15.4329,0.00862699
15.4499,15.4512,15.4553,0.00882763
15.4724,15.4737,15.4777,0.00882059
15.4945,15.4958,15.4999,0.0087451
15.5166,15.5179,15.5219,0.00866179
15.5387,15.5399,15.5439,0.00866523
15.5608,15.562,15.5661,0.00876249
15.5829,15.5846,15.5886,0.00865189
15.6067,15.6079,15.612,0.00985533
15.6301,15.6313,15.6354,0.00992813
15.6535,15.6548,15.6589,0.00986095
15.6767,15.678,15.682,0.00972198
15.6999,15.7012,15.7052,0.00983215
15.7232,15.7245,15.7285,0.00985069
15.7465,15.7478,15.7519,0.00986724
15.7699,15.7712,15.7752,0.00985529
15.7932,15.7944,15.7985,0.00982744
15.8166,15.8179,15.8219,0.00989007
15.8399,15.8412,15.8453,0.00983317
15.8632,15.8645,15.8685,0.00976991
15.8866,15.8879,15.892,0.00997953
15.9102,15.9114,15.9155,0.0100015
15.9337,15.9349,15.939,0.00993997
15.9571,15.9584,15.9624,0.00986269
15.9804,15.9817,15.9858,0.00985735
16.0038,16.0051,16.0092,0.0099384
16.0273,16.0285,16.0326,0.009911
16.0508,16.0521,16.0561,0.00995403
16.0743,16.0756,16.0797,0.00994821
16.0985,16.0998,16.1039,0.010059
16.122,16.1233,16.1274,0.0098834
16.1453,16.1466,16.1507,0.0098389
16.1687,16.17,16.1741,0.00991298
16.1921,16.1934,16.1975,0.00986605
16.2157,16.217,16.2212,0.0100269
16.2393,16.2406,16.2447,0.00991425
16.2629,16.2642,16.2682,0.00994696
16.2864,16.2877,16.2918,0.00995095
16.31,16.3113,16.3154,0.00998393
16.3336,16.3349,16.339,0.00993085
16.357,16.3583,16.3624,0.00990279
16.3805,16.3818,16.3859,0.00997124
16.4041,16.4054,16.4094,0.00991838
16.4275,16.4288,16.4328,0.00991786
16.4508,16.4521,16.4562,0.0098343
16.4743,16.4755,16.4796,0.00992105
16.4977,16.499,16.5031,0.00988796
16.5212,16.5225,16.5265,0.00990625
16.5445,16.5459,16.5499,0.00984003
16.568,16.5693,16.5734,0.00992772
16.5919,16.5931,16.5972,0.0103309
16.6152,16.6165,16.6205,0.00986446
16.6387,16.6399,16.644,0.0099931
16.6622,16.6634,16.6675,0.00991163
16.6856,16.6869,16.691,0.00992468
16.7092,16.7104,16.7145,0.00996258
16.7327,16.734,16.7381,0.00996639
16.7562,16.7575,16.7616,0.0098524
16.7797,16.781,16.785,0.00988364
16.8031,16.8044,16.8085,0.00992907
16.8267,16.828,16.8321,0.00999672
16.8502,16.8515,16.8556,0.00989076
16.8736,16.8749,16.8789,0.00985877
16.897,16.8983,16.9024,0.00995013
16.9206,16.9219,16.926,0.00994668
16.9442,16.9455,16.9496,0.00996931
16.9678,16.9691,16.9732,0.0100162
16.9906,16.9919,16.996,0.00913347
17.0135,17.0147,17.0188,0.00912344
17.0362,17.0375,17.0415,0.00913159
17.0587,17.06,17.064,0.00900024
17.0812,17.0824,17.087,0.00903797
17.1039,17.1052,17.1093,0.00879926
17.1264,17.1276,17.1317,0.00893407
17.1488,17.1501,17.1542,0.00881627
17.1712,17.1724,17.1765,0.00885595
17.1935,17.1948,17.1988,0.00882303
17.2157,17.217,17.221,0.00877746
17.2379,17.2392,17.2432,0.00876798
17.2602,17.2615,17.2655,0.00880419
17.2825,17.2837,17.2878,0.00875086
17.3049,17.3062,17.3103,0.00896416
17.3274,17.3286,17.3327,0.00880312
17.35,17.3513,17.3554,0.00887251
17.3723,17.3736,17.3777,0.00880214
17.3948,17.396,17.4001,0.0087955
17.4173,17.4185,17.4226,0.00889971
17.4398,17.4411,17.4452,0.00897355
17.4624,17.4637,17.4678,0.00892104
17.4849,17.4862,17.4903,0.00891761
17.5074,17.5087,17.5128,0.00888667
17.5299,17.5312,17.5353,0.00892959
17.5526,17.5539,17.558,0.00895549
17.5751,17.5764,17.5804,0.00882214
17.5979,17.5992,17.6033,0.00881305
17.6202,17.6215,17.6257,0.0087449
17.6427,17.644,17.648,0.00876339
17.6648,17.6661,17.6701,0.0086047
17.6871,17.6884,17.6924,0.00884926
17.7094,17.7107,17.7148,0.00878762
17.7318,17.7331,17.7372,0.00873233
17.7541,17.7554,17.7594,0.00876034
17.7763,17.7776,17.7816,0.00874257
17.7985,17.7998,17.8038,0.00875853
17.821,17.8222,17.8263,0.00891054
17.8434,17.8447,17.8488,0.0088548
17.8659,17.8672,17.8713,0.00885735
17.8882,17.8895,17.8936,0.00875147
17.9105,17.9118,17.9158,0.00874977
17.9328,17.9341,17.9382,0.00882703
17.9552,17.9564,17.9605,0.00876601
17.9778,17.9791,17.9832,0.00897412
18.0006,18.0019,18.006,0.00897118
18.0231,18.0244,18.0285,0.00878456
18.0454,18.0468,18.0508,0.00877516
18.0677,18.0691,18.0731,0.00876294
18.0906,18.0918,18.0959,0.00925837
18.1129,18.1142,18.1182,0.00883156
18.1352,18.1364,18.1405,0.00870407
18.1573,18.1585,18.1626,0.00868582
18.1795,18.1808,18.1849,0.00879102
18.2022,18.2034,18.2076,0.00890982
18.2248,18.2261,18.2303,0.00893207
18.2475,18.2488,18.2528,0.00887952
18.2697,18.271,18.275,0.00864041
18.2921,18.2934,18.2975,0.00886193
18.3147,18.316,18.3201,0.00897639
18.3373,18.3386,18.3426,0.00889083
18.3597,18.361,18.3651,0.00884395
18.3821,18.3834,18.3874,0.00878412
18.4044,18.4057,18.4098,0.00876711
18.4267,18.428,18.4321,0.00880113
18.4491,18.4503,18.4544,0.0087986
18.4713,18.4726,18.4767,0.00878902
18.4937,18.495,18.499,0.00884638
18.516,18.5173,18.5213,0.00878294
18.5381,18.5394,18.5434,0.00864887
18.5602,18.5615,18.5656,0.00869023
18.5824,18.5836,18.5882,0.00873585
18.6051,18.6064,18.6105,0.00873406
18.6274,18.6287,18.6328,0.00878452
18.6496,18.6509,18.6549,0.00867525
18.6718,18.6731,18.6771,0.00872863
18.694,18.6953,18.6994,0.00872523
18.7165,18.7179,18.722,0.0088705
18.7391,18.7404,18.7445,0.00878732
18.7615,18.7628,18.7668,0.00877076
18.7837,18.785,18.789,0.0087419
18.8059,18.8071,18.8112,0.00874025
18.8279,18.8292,18.8332,0.00866141
18.8502,18.8515,18.8556,0.00886646
18.8727,18.874,18.8781,0.00886187
18.895,18.8963,18.9004,0.00871948
18.9174,18.9187,18.9227,0.00885733
18.9397,18.941,18.9451,0.00884874
18.9622,18.9635,18.9676,0.00882778
18.9848,18.9861,18.9902,0.00886217
19.007,19.0083,19.0124,0.00867465
19.0293,19.0306,19.0347,0.00882123
19.0516,19.0529,19.057,0.00878232
19.074,19.0753,19.0793,0.00877796
19.0968,19.0981,19.1022,0.00885787
19.1192,19.1205,19.1246,0.00889011
19.1418,19.1431,19.1472,0.00892339
19.1643,19.1656,19.1697,0.00881152
19.1868,19.1881,19.1922,0.00887211
19.2093,19.2106,19.2147,0.00887468
19.2313,19.2325,19.2366,0.00845596
19.2534,19.2547,19.2587,0.00869995
19.2756,19.2768,19.2809,0.00867878
19.2979,19.2992,19.3033,0.00882361
19.3204,19.3217,19.3257,0.00885428
19.3428,19.3441,19.3481,0.00883416
19.3651,19.3664,19.3705,0.0088374
19.3876,19.3889,19.393,0.00884727
19.41,19.4112,19.4153,0.00880103
19.4324,19.4337,19.4378,0.00885615
19.4548,19.4561,19.4602,0.00879757
19.4772,19.4785,19.4826,0.00885036
19.4996,19.5009,19.505,0.00879186
19.5219,19.5231,19.5272,0.00870068
19.5441,19.5454,19.5495,0.00880524
19.5665,19.5678,19.5719,0.00884894
19.5894,19.5906,19.5947,0.00930656
19.6116,19.6129,19.6169,0.0087818
19.6339,19.6352,19.6393,0.00883446
19.6563,19.6577,19.6617,0.00871536
19.6786,19.68,19.6841,0.00880494
19.7012,19.7025,19.7066,0.0088837
19.7236,19.7249,19.729,0.00883554
19.7464,19.7477,19.7518,0.00895651
19.7688,19.7701,19.7741,0.00873479
19.7912,19.7925,19.7967,0.00891189
19.8137,19.815,19.8191,0.00882101
19.8362,19.8375,19.8416,0.00883149
19.8586,19.8599,19.8639,0.00880142
19.8809,19.8822,19.8863,0.00881544
19.9034,19.9048,19.9089,0.00886437
19.9259,19.9272,19.9313,0.0088813
19.9483,19.9496,19.9537,0.00880396
19.9706,19.9719,19.9759,0.00876032
19.9929,19.9942,19.9983,0.00884414
20.0152,20.0165,20.0206,0.00876058
20.0376,20.0389,20.0429,0.00873938
20.06,20.0613,20.0653,0.00886527
20.0823,20.0836,20.0882,0.00877947
20.1052,20.1065,20.1106,0.00885498
20.1276,20.1289,20.133,0.00876855
20.15,20.1513,20.1553,0.00880031
20.1721,20.1734,20.1775,0.00854579
20.1943,20.1956,20.1997,0.00872504
20.2166,20.2179,20.2219,0.00878751
20.239,20.2402,20.2443,0.00881802
20.2614,20.2627,20.2668,0.0088633
20.2837,20.285,20.2891,0.0086732
20.3059,20.3072,20.3112,0.00866243
20.3279,20.3292,20.3333,0.00870117
20.3502,20.3514,20.3555,0.00879411
20.3725,20.3738,20.3779,0.00883624
20.3951,20.3963,20.4005,0.00892832
20.4176,20.4189,20.423,0.00880966
20.4401,20.4414,20.4455,0.00888415
20.4625,20.4637,20.4678,0.00868509
20.4846,20.4859,20.49,0.00877832
20.5071,20.5084,20.5124,0.00886991
20.5295,20.5308,20.5349,0.00886846
20.552,20.5533,20.5574,0.00885084
20.5744,20.5757,20.5797,0.00880365
20.5972,20.5985,20.6025,0.0087638
20.6194,20.6206,20.6247,0.00865963
20.6419,20.6431,20.6473,0.00894374
20.6645,20.6658,20.6699,0.0088674
20.6871,20.6883,20.6924,0.00884505
20.7093,20.7106,20.7146,0.00875162
20.7314,20.7327,20.7367,0.00868304
20.7536,20.7548,20.7589,0.00874894
20.7759,20.7772,20.7813,0.00887291
20.7982,20.7995,20.8036,0.00871743
20.8205,20.8219,20.8259,0.00877231
20.8427,20.844,20.8481,0.00868895
20.8652,20.8665,20.8705,0.00889023
20.8876,20.8889,20.8929,0.00881484
20.91,20.9113,20.9154,0.0088864
20.9327,20.934,20.9382,0.00891322
20.9553,20.9566,20.9607,0.00888631
20.9779,20.9792,20.9832,0.00888021
21.0002,21.0015,21.0056,0.00880681
21.0226,21.0239,21.0279,0.0087612
21.045,21.0463,21.0504,0.00888358
21.0677,21.069,21.0731,0.00905395
21.0909,21.0921,21.0963,0.00940576
21.1133,21.1147,21.1188,0.00883042
21.1358,21.1371,21.1412,0.0087651
21.1583,21.1595,21.1636,0.00883757
21.1809,21.1822,21.1863,0.00896315
21.2036,21.2048,21.209,0.00894545
21.2261,21.2274,21.2315,0.00885768
21.2486,21.2499,21.254,0.00880767
21.2761,21.2774,21.2811,0.00863033
21.2974,21.2987,21.3027,0.008815
21.3198,21.3211,21.3252,0.0089086
21.3424,21.3436,21.3478,0.0089684
21.365,21.3663,21.3704,0.00893346
21.3877,21.389,21.393,0.00892348
21.4101,21.4113,21.4154,0.0087757
21.4323,21.4336,21.4377,0.00874481
21.4547,21.4559,21.46,0.00878416
21.477,21.4783,21.4824,0.00887822
21.4993,21.5006,21.5047,0.00877268
21.5251,21.5264,21.5305,0.00891409
21.5476,21.5489,21.553,0.00880789
21.5702,21.5715,21.5756,0.00892767
21.5931,21.5944,21.5985,0.00929226
21.6158,21.6171,21.6211,0.00883428
21.6381,21.6394,21.6435,0.00879079
21.6604,21.6617,21.6658,0.0087529
21.6829,21.6842,21.6883,0.00880479
21.7056,21.7069,21.711,0.00893356
21.7281,21.7294,21.7335,0.0088276
21.7505,21.7518,21.7559,0.0088217
21.7739,21.7752,21.7793,0.00974194
21.7965,21.7978,21.8019,0.00885692
21.819,21.8203,21.8244,0.00890033
21.8413,21.8426,21.8467,0.00876931
21.8639,21.8652,21.8693,0.00893217
21.8864,21.8877,21.8918,0.00885186
21.9137,21.915,21.9194,0.0126722
21.9366,21.9379,21.9421,0.00891087
21.9593,21.9606,21.9647,0.00890981
21.9818,21.983,21.9871,0.00875613
22.0042,22.0055,22.0096,0.00884349
22.0267,22.028,22.0323,0.00884304
22.0498,22.0511,22.0552,0.00927144
22.0722,22.0735,22.0776,0.00876051
22.0952,22.0964,22.1005,0.0087949
22.1175,22.1188,22.1229,0.00882416
22.14,22.1413,22.1454,0.00889921
22.1625,22.1638,22.1679,0.00883349
22.185,22.1862,22.1903,0.00881678
22.2074,22.2086,22.2127,0.00874922
22.2297,22.231,22.235,0.00877038
22.2519,22.2532,22.2573,0.00868272
22.2742,22.2754,22.2795,0.00875508
22.2965,22.2978,22.3019,0.00876117
22.319,22.3203,22.3243,0.0088822
22.3414,22.3426,22.3467,0.0088267
22.3638,22.365,22.3691,0.00879872
22.3861,22.3873,22.3914,0.00870594
22.4084,22.4097,22.4138,0.00881987
22.4309,22.4321,22.4363,0.0088973
22.4534,22.4547,22.4588,0.00887354
22.4759,22.4772,22.4813,0.00881366
22.4982,22.4995,22.5036,0.0087669
22.5206,22.5219,22.526,0.00881041
22.543,22.5442,22.5483,0.00880328
22.5653,22.5665,22.5706,0.00874635
22.588,22.5893,22.5933,0.00924315
22.6102,22.6114,22.6155,0.00871109
22.6325,22.6338,22.6378,0.00877381
22.6548,22.6561,22.6602,0.00881284
22.6772,22.6785,22.6826,0.00880077
22.6998,22.7011,22.7052,0.00887591
22.7224,22.7236,22.7278,0.00894031
22.7451,22.7464,22.7505,0.00897165
22.7676,22.7689,22.773,0.00881429
22.7899,22.7912,22.7952,0.00871881
22.8122,22.8135,22.8175,0.00877904
22.8346,22.8359,22.8399,0.00886665
22.8569,22.8581,22.8622,0.00875613
22.8791,22.8803,22.8844,0.00874149
22.9015,22.9027,22.9069,0.00889546
22.924,22.9253,22.9294,0.00885552
22.9465,22.9477,22.9518,0.00886611
22.9688,22.97,22.974,0.00873891
22.9909,22.9922,22.9963,0.00869648
23.0135,23.0147,23.0188,0.00896762
23.036,23.0373,23.0414,0.00885671
23.0585,23.0598,23.0639,0.00884102
23.0808,23.0822,23.0867,0.00877991
23.1037,23.105,23.1091,0.00881771
23.126,23.1273,23.1313,0.00869907
23.1485,23.1498,23.1539,0.00891217
23.171,23.1723,23.1764,0.00884696
23.1936,23.1949,23.199,0.00890256
23.2161,23.2174,23.2215,0.00887491
23.2386,23.2399,23.244,0.00883997
23.2611,23.2624,23.2665,0.00890997
23.2837,23.285,23.2891,0.00886667
23.3062,23.3075,23.3117,0.00882565
23.3287,23.33,23.3341,0.00868356
23.3511,23.3524,23.3565,0.008888
23.3737,23.375,23.3791,0.00895881
23.3961,23.3974,23.4015,0.00870919
23.4185,23.4198,23.4239,0.00884352
23.441,23.4423,23.4464,0.00886595
23.4634,23.4647,23.4688,0.00877257
23.4855,23.4868,23.4908,0.0086454
23.5075,23.5088,23.5128,0.00863162
23.5297,23.531,23.5351,0.00883444
23.5522,23.5534,23.5575,0.00883257
23.5746,23.5759,23.58,0.00872954
23.5976,23.5989,23.603,0.00882507
23.62,23.6213,23.6254,0.00875492
23.6424,23.6437,23.6477,0.00882668
23.6648,23.6661,23.6703,0.00895563
23.6876,23.6889,23.693,0.00896049
23.7101,23.7114,23.7155,0.00876105
23.7326,23.7339,23.738,0.00886869
23.7551,23.7563,23.7604,0.008811
23.7776,23.7789,23.783,0.00887722
23.7999,23.8012,23.8052,0.00868498
23.8223,23.8236,23.8277,0.00887826
23.8449,23.8462,23.8503,0.00898619
23.8675,23.8688,23.873,0.00893997
23.8903,23.8916,23.8958,0.00899392
23.9131,23.9144,23.9185,0.00899801
23.9358,23.9371,23.9412,0.0089641
23.9582,23.9595,23.9635,0.00870005
23.9804,23.9817,23.9858,0.00870754
24.0029,24.0042,24.0084,0.00887825
24.0256,24.0269,24.031,0.00896377
24.0482,24.0495,24.0536,0.0088746
24.0707,24.072,24.0761,0.00894616
24.0937,24.095,24.099,0.00875337
24.1161,24.1174,24.1215,0.00888214
24.1387,24.14,24.1442,0.00900111
24.1616,24.1629,24.167,0.00896946
24.1842,24.1855,24.1896,0.00896613
24.2066,24.2079,24.212,0.00871394
24.2289,24.2302,24.2343,0.00876515
24.2514,24.2527,24.2568,0.00888634
24.2741,24.2753,24.2795,0.00891156
24.2966,24.2979,24.302,0.0088379
24.319,24.3203,24.3243,0.00877236
24.3412,24.3424,24.3465,0.00865587
24.3634,24.3647,24.3687,0.00879505
24.3857,24.3869,24.391,0.00878665
24.408,24.4093,24.4134,0.00876426
24.4306,24.4318,24.4359,0.0089002
24.453,24.4542,24.4583,0.00875418
24.4754,24.4767,24.4808,0.00879698
24.498,24.4992,24.5034,0.00888051
24.5205,24.5218,24.5259,0.00884475
24.543,24.5443,24.5484,0.00886418
24.5656,24.5668,24.5709,0.00882322
24.5885,24.5898,24.5939,0.0093771
24.6109,24.6122,24.6163,0.00877205
24.6333,24.6346,24.6387,0.0088486
24.6558,24.6571,24.6611,0.00882797
24.6783,24.6796,24.6837,0.00889072
24.7008,24.7021,24.7062,0.00891344
24.7233,24.7246,24.7287,0.00880236
24.746,24.7473,24.7514,0.00902228
24.7687,24.77,24.7741,0.008901
24.7911,24.7924,24.7965,0.0087837
24.8136,24.8149,24.819,0.00881442
24.8361,24.8374,24.8415,0.00884687
24.8586,24.8598,24.8639,0.00877714
24.8809,24.8822,24.8862,0.00876589
24.9031,24.9043,24.9084,0.00873332
24.9254,24.9266,24.9307,0.00883963
24.9479,24.9492,24.9533,0.00891188
24.9703,24.9716,24.9757,0.00880212
24.9927,24.994,24.9981,0.00882204
25.015,25.0163,25.0203,0.0087225
25.0373,25.0386,25.0426,0.00882641
25.0597,25.061,25.0651,0.00889174
25.0822,25.0835,25.0881,0.00880877
25.105,25.1062,25.1103,0.00872707
25.1274,25.1286,25.1328,0.00889839
25.1498,25.1511,25.1552,0.0087803
25.1723,25.1737,25.1777,0.00887297
25.1948,25.1961,25.2002,0.00880821
25.2174,25.2187,25.2228,0.00890574
25.24,25.2413,25.2454,0.00893413
25.2626,25.2639,25.268,0.00887392
25.2851,25.2864,25.2905,0.00888465
25.3077,25.309,25.3131,0.00897004
25.3303,25.3315,25.3357,0.00885207
25.353,25.3543,25.3584,0.00893875
25.3752,25.3765,25.3806,0.00864075
25.3976,25.3988,25.4029,0.00878787
25.4199,25.4212,25.4253,0.00889421
25.4425,25.4438,25.4479,0.00897841
25.4653,25.4665,25.4707,0.00895711
25.4878,25.4892,25.4932,0.0088756
25.5102,25.5114,25.5155,0.00874624
25.5326,25.5339,25.538,0.00882691
25.5552,25.5565,25.5606,0.0089503
25.5778,25.5791,25.5832,0.00885723
25.6008,25.6021,25.6062,0.00882593
25.6232,25.6245,25.6285,0.00877969
25.6456,25.6469,25.651,0.00887234
25.6681,25.6694,25.6735,0.00886555
25.6907,25.6919,25.6961,0.00896602
25.7131,25.7143,25.7184,0.00872826
25.7355,25.7368,25.7409,0.00884512
25.7578,25.7591,25.7632,0.00877202
25.7801,25.7814,25.7855,0.0087476
25.8025,25.8038,25.8079,0.00880711
25.8249,25.8262,25.8303,0.00885229
25.8473,25.8485,25.8526,0.00877863
25.8697,25.8709,25.875,0.00884304
25.8923,25.8936,25.8977,0.00898583
25.915,25.9163,25.9204,0.0088526
25.9376,25.9389,25.943,0.00886535
25.9602,25.9615,25.9656,0.00885095
25.9828,25.9841,25.9882,0.00888955
26.0053,26.0066,26.0106,0.00887325
26.0276,26.0289,26.033,0.00875636
26.0501,26.0514,26.0555,0.00892263
26.0727,26.074,26.0781,0.00888043
26.0957,26.097,26.1012,0.00889101
26.1184,26.1197,26.1238,0.00890019
26.1408,26.1421,26.1461,0.00877125
26.1632,26.1645,26.1686,0.00893302
26.1856,26.1869,26.191,0.0088175
26.2079,26.2092,26.2132,0.00878174
26.2303,26.2316,26.2356,0.00886642
26.2527,26.254,26.2581,0.00887817
26.2751,26.2764,26.2805,0.00875857
26.2977,26.299,26.3031,0.00893729
26.3204,26.3217,26.3258,0.00897039
26.3432,26.3444,26.3486,0.00897997
26.3658,26.3671,26.3713,0.00891746
26.3885,26.3899,26.394,0.00896089
26.4111,26.4124,26.4165,0.0088228
26.4336,26.4349,26.439,0.00882116
26.4562,26.4575,26.4616,0.00896352
26.479,26.4803,26.4845,0.00904597
26.5019,26.5031,26.5072,0.00898948
26.5244,26.5257,26.5298,0.00890462
26.5468,26.5481,26.5522,0.00874297
26.5695,26.5708,26.5749,0.00903205
26.5925,26.5938,26.5978,0.00923512
26.6148,26.6161,26.6202,0.00871483
26.6373,26.6386,26.6427,0.00891756
26.6598,26.6611,26.6652,0.00888449
26.6824,26.6837,26.6878,0.00897088
26.7051,26.7064,26.7106,0.00900415
26.7278,26.7291,26.7332,0.00881897
26.7505,26.7518,26.7559,0.00895603
26.7731,26.7744,26.7785,0.00889129
26.7956,26.7969,26.801,0.00886405
26.8181,26.8194,26.8235,0.00887111
26.8406,26.8419,26.846,0.00888335
26.8631,26.8644,26.8685,0.00879831
26.8856,26.8869,26.891,0.00883904
26.9083,26.9096,26.9138,0.00899246
26.9311,26.9324,26.9366,0.00901151
26.9538,26.9551,26.9592,0.00892615
26.9767,26.978,26.9821,0.00904222
26.9991,27.0004,27.0045,0.00872135
27.0218,27.0231,27.0272,0.00902253
27.0446,27.0459,27.0501,0.00892693
27.0674,27.0687,27.0728,0.00895937
27.0904,27.0917,27.0958,0.00938303
27.1131,27.1143,27.1185,0.00893464
27.1356,27.1369,27.141,0.008805
27.1579,27.1592,27.1632,0.00865136
27.1801,27.1814,27.1855,0.00869756
27.2025,27.2038,27.2079,0.00889714
27.2253,27.2265,27.2307,0.00889609
27.248,27.2493,27.2534,0.00900686
27.2707,27.272,27.2761,0.00895129
27.2932,27.2945,27.2986,0.00887606
27.3157,27.3171,27.3211,0.00887713
27.3381,27.3394,27.3435,0.00876234
27.3607,27.362,27.3661,0.00894363
27.3831,27.3844,27.3885,0.00876008
27.4054,27.4067,27.4108,0.00872591
27.4278,27.4291,27.4331,0.00882217
27.4503,27.4515,27.4557,0.00891749
27.473,27.4743,27.4784,0.00887377
27.4955,27.4968,27.5009,0.0088877
27.518,27.5193,27.5234,0.00885157
27.5406,27.5419,27.546,0.00893294
27.5632,27.5644,27.5685,0.00882929
27.5861,27.5874,27.5915,0.00940365
27.6085,27.6098,27.6139,0.00884338
27.6309,27.6322,27.6363,0.00882404
27.6535,27.6548,27.6589,0.00896634
27.6763,27.6777,27.6818,0.00903286
27.6991,27.7004,27.7044,0.00889098
27.7216,27.7229,27.727,0.00888188
27.7441,27.7454,27.7495,0.00877018
27.7666,27.7679,27.772,0.00881886
27.789,27.7903,27.7944,0.00878781
27.8115,27.8128,27.8168,0.00886034
27.8339,27.8351,27.8392,0.00881623
27.8564,27.8577,27.8619,0.00896005
27.8792,27.8804,27.8846,0.00896066
27.9018,27.903,27.9071,0.00887968
27.9244,27.9257,27.9298,0.00894012
27.9471,27.9484,27.9525,0.00895175
27.9696,27.9709,27.975,0.00884854
27.9923,27.9936,27.9976,0.00897517
28.0147,28.016,28.0201,0.00883167
28.0372,28.0385,28.0426,0.00888517
28.0598,28.0611,28.0652,0.00890903
28.0826,28.0839,28.0886,0.00908269
28.106,28.1073,28.1114,0.00902076
28.1287,28.13,28.1341,0.00889512
28.1512,28.1525,28.1567,0.00883543
28.174,28.1753,28.1795,0.00899929
28.197,28.1983,28.2025,0.00908349
28.2198,28.2211,28.2253,0.00892301
28.2426,28.2439,28.248,0.00899098
28.2653,28.2666,28.2708,0.00894738
28.2882,28.2895,28.2936,0.00894983
28.3107,28.3121,28.3162,0.00890803
28.3334,28.3347,28.3388,0.00885898
28.3559,28.3572,28.3613,0.0088619
28.3785,28.3798,28.3839,0.00892084
28.4011,28.4024,28.4065,0.00891484
28.4237,28.425,28.4291,0.00886197
28.4464,28.4477,28.4518,0.00890645
28.4688,28.4701,28.4742,0.00879564
28.491,28.4923,28.4963,0.00870766
28.5133,28.5146,28.5187,0.0088552
28.5358,28.5371,28.5412,0.00889103
28.5584,28.5597,28.5638,0.00889915
28.581,28.5823,28.5869,0.00893795
28.6042,28.6055,28.6097,0.008988
28.6271,28.6284,28.6325,0.00903017
28.6498,28.6511,28.6552,0.00890183
28.6723,28.6736,28.6777,0.00887588
28.6949,28.6962,28.7003,0.00893727
28.7175,28.7188,28.723,0.00896559
28.7402,28.7415,28.7455,0.00890727
28.7626,28.7639,28.768,0.00886411
28.7851,28.7864,28.7905,0.00883301
28.8075,28.8088,28.8129,0.00881181
28.8298,28.8311,28.8352,0.00884688
28.8524,28.8537,28.8579,0.0089688
28.875,28.8763,28.8805,0.00891411
28.8978,28.8991,28.9032,0.00896727
28.9205,28.9218,28.9259,0.00893045
28.9431,28.9444,28.9485,0.00892226
28.9657,28.967,28.9712,0.00894748
28.9885,28.9898,28.9939,0.00897282
29.0113,29.0126,29.0168,0.00903352
29.0341,29.0354,29.0396,0.00892289
29.0568,29.0581,29.0622,0.00892042
29.0795,29.0808,29.0854,0.00892575
29.1027,29.104,29.1082,0.00900724
29.1254,29.1267,29.1308,0.00897199
29.1479,29.1493,29.1534,0.00888456
29.1705,29.1718,29.1759,0.00888203
29.193,29.1943,29.1985,0.00887172
29.2156,29.2169,29.221,0.0088777
29.238,29.2394,29.2434,0.00876292
29.2602,29.2615,29.2656,0.00865681
29.2827,29.2839,29.2881,0.00888297
29.3052,29.3065,29.3106,0.00891201
29.3278,29.3291,29.3332,0.00884355
29.3503,29.3516,29.3558,0.00892578
29.3731,29.3744,29.3786,0.00905114
29.396,29.3973,29.4015,0.00903631
29.4186,29.4199,29.424,0.00882246
29.4412,29.4425,29.4466,0.00888684
29.4637,29.4651,29.4692,0.00892382
29.4864,29.4877,29.4918,0.00885698
29.5089,29.5102,29.5144,0.00887049
29.5315,29.5329,29.537,0.00890852
29.5543,29.5556,29.5598,0.00903329
29.577,29.5783,29.5825,0.00896071
29.6004,29.6017,29.6059,0.0090487
29.6232,29.6245,29.6286,0.00891963
29.6459,29.6472,29.6513,0.00892669
29.6686,29.6699,29.674,0.00893843
29.6912,29.6925,29.6966,0.00883913
29.7139,29.7153,29.7194,0.00900311
29.7365,29.7378,29.7419,0.00886951
29.7591,29.7604,29.7645,0.00888857
29.7816,29.7829,29.787,0.00887248
29.8041,29.8054,29.8095,0.00878941
29.8267,29.8279,29.832,0.00890359
29.8492,29.8504,29.8545,0.00882378
29.8716,29.8729,29.877,0.00877056
29.8941,29.8954,29.8995,0.00888813
29.9168,29.9181,29.9222,0.00892095
29.9396,29.941,29.9451,0.00904817
29.9623,29.9636,29.9677,0.00888426
29.9848,29.9861,29.9902,0.00884981
30.0073,30.0086,30.0128,0.00889598
30.0301,30.0314,30.0356,0.00900902
30.053,30.0543,30.0583,0.00891203
30.0753,30.0767,30.0807,0.00877093
30.0984,30.0996,30.1038,0.00890953
30.121,30.1222,30.1264,0.00889059
30.1437,30.1451,30.1492,0.00897516
30.1665,30.1678,30.1719,0.00897316
30.1891,30.1904,30.1946,0.00895228
30.2117,30.2131,30.2172,0.008872
30.2343,30.2356,30.2397,0.0088282
